,age,gender,friends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports_interest,physical_appearance_interest,shopping_interest,music_interest,religion_interest,social_behaviors_interest,mortality_interest
2346,106.3,F,0,0,0,0,0,2,0,0,0,0,2,0,0,2,1,1,0
2347,19.567,M,14,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
2348,19.269,M,49,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,8
2349,18.467,F,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,1
2350,19.165,F,58,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0
2351,18.489,M,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2352,19.389,M,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
2353,19.253,M,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0
2354,18.366,M,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2355,18.891,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,18.491,F,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2357,19.239,F,27,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1
2358,19.149428645833336,M,0,0,0,2,0,0,0,0,0,0,4,0,0,2,1,0,0
2359,19.181,F,34,1,0,0,0,0,0,0,0,0,1,1,6,3,0,3,1
2360,18.628,F,122,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2361,18.371,F,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2362,18.179,F,18,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2363,18.779,F,66,0,0,0,1,0,0,0,0,0,2,1,0,4,0,1,0
2364,18.708,F,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2365,18.204,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2366,21.268,M,20,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0
2367,18.73,F,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2368,18.122,M,37,0,0,0,0,0,0,0,0,0,0,5,13,3,0,1,1
2369,19.149428645833336,F,20,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
2370,18.765,M,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0
2371,18.741,F,69,0,1,0,0,0,0,0,0,0,2,3,1,6,0,5,2
2372,18.76,F,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,19.483,F,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2374,18.36,F,35,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2375,18.401,F,17,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,1
2376,18.639,F,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,18.861,F,55,0,0,0,0,0,0,0,0,0,0,1,0,5,9,3,1
2378,19.233,F,51,0,0,0,0,0,0,1,0,1,2,0,0,2,3,0,0
2379,18.53,F,4,1,0,0,0,0,1,0,0,1,3,1,0,0,0,2,0
2380,19.113,F,64,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0
2381,18.976,F,8,0,0,0,0,2,0,0,0,0,2,3,2,0,0,3,1
2382,18.905,F,21,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0
2383,18.385,F,25,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
2384,17.489,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,19.058,F,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2386,19.088,M,102,1,1,0,0,0,0,0,0,0,3,4,2,0,2,0,0
2387,18.289,F,90,0,0,0,0,1,1,0,0,1,3,1,5,0,3,0,1
2388,18.193,F,32,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0
2389,18.281,F,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,4,1
2390,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,19.055,M,125,2,0,0,0,0,0,0,13,0,15,0,0,1,0,0,0
2392,18.333,M,41,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2393,17.443,F,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2394,19.149428645833336,F,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
2395,19.031,F,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2396,18.491,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2397,19.261,F,47,0,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0
2398,18.346,F,98,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2399,18.593,F,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2400,18.705,F,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2401,18.543,F,31,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0
2402,19.044,F,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2403,19.283,F,44,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0
2404,18.292,F,32,0,1,0,0,0,3,0,0,0,4,0,1,2,0,0,0
2405,18.563,F,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2406,18.157,F,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2407,18.141,F,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2408,18.992,F,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
2409,19.069,F,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2410,17.613,F,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
2411,18.344,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2412,8.441,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,19.135,F,11,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0
2414,19.149428645833336,F,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,2
2415,19.149428645833336,M,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2416,18.516,M,51,4,0,2,0,0,0,0,0,0,6,0,0,3,1,0,0
2417,18.059,M,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,19.978,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,18.22,F,28,0,0,0,0,0,0,0,0,0,1,10,3,4,4,2,0
2420,18.877,F,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,18.5,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,18.984,F,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2423,17.791,F,1,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0
2424,19.149428645833336,F,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,19.149428645833336,F,52,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0
2426,19.149428645833336,M,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2427,17.604,F,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2428,18.995,F,64,0,2,0,0,0,0,0,0,0,2,1,1,2,11,3,0
2429,18.812,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2430,19.149428645833336,M,11,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,1
2431,18.344,F,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
2432,18.245,F,7,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
2433,18.921,F,32,0,1,1,0,1,0,2,0,0,5,0,2,1,0,0,0
2434,19.146,M,22,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
2435,18.407,F,6,0,2,0,0,0,0,0,0,0,2,1,0,4,0,0,1
2436,18.322,F,29,0,1,0,0,0,0,0,1,1,3,0,2,0,1,0,0
2437,18.973,F,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,18.513,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2439,18.957,F,37,0,0,1,0,0,0,0,0,0,2,2,0,0,5,0,1
2440,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0
2441,18.064,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,19.504,M,59,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
2444,18.631,F,46,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0
2445,18.888,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,19.061,F,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2447,18.916,F,79,0,1,0,0,0,0,0,0,0,2,0,0,1,2,1,0
2448,19.565,F,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2449,18.675,M,87,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2450,18.82,F,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
2451,19.149428645833336,F,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,0
2452,19.261,F,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,19.149428645833336,F,26,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,0
2454,18.702,F,74,0,2,0,0,0,0,1,0,0,4,1,4,3,0,0,0
2455,18.595,M,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2456,18.834,F,37,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0
2457,18.546,F,47,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2458,18.56,F,33,0,0,0,0,0,0,1,0,0,1,4,2,1,0,1,0
2459,18.587,M,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2460,19.094,M,9,0,2,0,0,0,0,0,0,0,2,0,0,1,1,1,0
2461,18.951,F,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
2462,19.072,M,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2463,18.352,F,3,0,2,0,0,0,0,0,0,0,2,4,6,0,6,0,0
2464,19.149428645833336,F,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2465,18.56,F,22,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0
2466,19.003,F,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2467,18.793,F,71,1,3,1,0,1,0,0,0,0,6,0,1,0,0,0,0
2468,18.984,M,67,1,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0
2469,18.522,F,19,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2470,19.091,F,44,0,0,1,3,0,0,0,1,0,5,2,0,10,0,0,0
2471,17.818,M,16,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
2472,18.283,F,13,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,0
2473,18.344,F,143,1,0,1,0,1,0,0,0,0,3,0,1,1,0,0,0
2474,18.472,F,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2475,18.42,F,3,1,0,1,0,0,0,0,0,0,3,3,0,1,1,3,0
2476,18.949,F,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2477,19.149428645833336,F,42,0,0,0,0,0,1,0,0,0,1,5,1,0,1,1,0
2478,19.149428645833336,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,18.76,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2480,18.576,F,94,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0
2481,18.754,F,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2482,18.251,F,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,18.62,M,0,0,1,3,0,0,0,0,1,0,6,0,0,0,0,0,0
2484,19.149428645833336,F,0,3,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0
2485,18.393,F,43,0,0,0,5,0,0,0,0,0,6,1,1,1,0,0,0
2486,18.218,F,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2487,19.264,F,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2488,19.146,F,14,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2489,19.044,F,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2490,18.459,F,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2491,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,19.184,M,31,0,1,0,0,0,0,0,3,0,5,0,0,2,0,0,0
2493,18.412,F,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2494,19.362,F,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,18.962,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,18.867,F,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0
2497,19.149428645833336,F,7,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0
2498,17.752,F,38,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
2499,18.697,M,10,0,2,0,0,0,0,0,0,0,3,1,0,1,0,0,0
2500,18.894,M,35,4,2,0,0,0,0,0,0,0,7,6,0,3,0,0,0
2501,17.7,F,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2502,19.149428645833336,M,54,9,10,1,0,0,0,0,0,0,20,1,1,5,3,0,2
2503,18.305,F,14,3,1,0,0,0,0,0,0,5,9,3,1,3,0,1,0
2504,18.678,F,42,0,0,0,0,0,0,0,0,0,0,2,1,4,2,7,0
2505,19.149428645833336,F,21,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1
2506,18.371,F,105,0,0,2,0,0,1,0,0,0,4,0,0,1,0,0,0
2507,18.76,F,20,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0
2508,18.705,M,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,2,0
2509,18.965,F,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2510,19.825,F,3,0,0,0,0,0,0,0,0,0,0,9,1,5,5,13,3
2511,18.073,F,27,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1
2512,19.149428645833336,F,0,0,0,0,0,0,2,0,0,0,2,5,2,4,1,4,2
2513,18.708,F,11,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2514,19.039,F,12,0,3,3,4,0,0,0,0,0,11,0,3,1,0,1,0
2515,18.442,F,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2516,19.305,F,19,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0
2517,19.11,F,26,0,0,0,0,1,0,1,0,0,2,2,1,1,0,0,1
2518,18.478,F,0,2,1,0,0,0,0,0,0,0,3,1,2,0,0,1,0
2519,19.674,F,5,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0
2520,19.149428645833336,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2521,19.036,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
2522,19.143,F,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2523,18.869,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,19.184,F,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525,19.159,F,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,18.902,F,24,0,0,0,0,0,0,0,0,0,0,6,3,4,1,11,3
2527,18.669,F,7,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2528,18.834,F,97,0,1,0,0,0,0,1,1,0,3,1,0,3,0,1,0
2529,18.346,F,7,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2530,19.149428645833336,F,22,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0
2531,18.494,F,105,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0
2532,18.856,F,190,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2533,18.333,M,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,18.609,F,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2535,18.609,F,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,18.645,M,2,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
2537,18.264,M,22,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0
2538,18.516,F,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2539,19.159,M,6,1,2,6,0,0,0,0,0,0,9,1,2,1,0,0,0
2540,18.552,F,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2541,19.086,F,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2542,18.313,F,79,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0
2543,19.491,M,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2544,19.149428645833336,M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2545,18.45,F,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0
2546,19.149428645833336,F,44,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0,0
2547,18.891,M,67,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
2548,17.095,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,18.834,F,4,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,2
2550,18.995,F,32,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2551,18.453,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,18.549,F,142,0,0,0,0,0,0,5,0,0,5,4,2,1,2,0,0
2553,19.138,F,54,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1
2554,18.793,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,19.149428645833336,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,19.149428645833336,F,17,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1
2557,18.459,F,25,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
2558,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2559,18.125,F,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,17.728,F,10,0,3,0,1,0,0,0,0,0,4,1,0,0,1,1,0
2561,18.149,F,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2562,15.937,F,16,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0
2563,18.335,F,15,0,0,0,0,0,0,3,0,1,4,1,2,0,5,1,0
2564,19.149428645833336,F,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2565,5.194,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,18.694,F,29,0,0,0,0,0,0,0,0,0,1,0,0,3,11,0,1
2567,19.149428645833336,F,0,2,1,0,0,1,0,0,0,0,4,0,1,1,0,0,0
2568,18.924,F,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2569,18.752,F,17,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,1
2570,18.987,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2571,19.014,F,111,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2572,18.998,F,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2573,19.754,F,7,1,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0
2574,18.62,F,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2575,18.664,F,35,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0
2576,18.683,M,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2577,19.149428645833336,F,37,0,0,0,0,1,0,0,0,2,3,2,0,1,1,6,0
2578,18.505,M,6,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0
2579,18.809,M,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2580,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2581,18.757,F,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,18.368,M,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2583,18.322,M,34,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0
2584,18.59,F,0,0,3,0,0,0,0,0,0,0,3,4,0,4,1,1,0
2585,18.48,F,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2586,19.149428645833336,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,63.647,M,34,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
2588,19.055,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,19.149428645833336,M,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
2590,18.188,M,2,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,0
2591,18.91,F,19,0,0,0,0,0,0,0,1,0,1,0,3,1,3,2,1
2592,18.387,F,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,19.149428645833336,F,15,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2594,19.149428645833336,M,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2595,19.025,F,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,19.149428645833336,F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2597,19.359,M,4,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,0
2598,19.149428645833336,F,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2599,19.149428645833336,F,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2600,17.947,F,41,0,0,0,2,0,0,0,0,0,2,3,2,0,0,1,0
2601,19.74,F,30,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,1
2602,18.212,F,6,0,0,0,0,1,0,0,0,0,1,1,1,6,1,1,0
2603,18.694,F,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0
2604,18.661,F,7,0,0,0,0,2,0,0,0,0,5,1,0,0,1,1,1
2605,19.072,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2606,18.856,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2607,18.448,F,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2608,17.451,F,34,0,0,0,1,0,0,0,1,0,2,2,0,0,1,0,2
2609,18.88,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,18.286,M,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2611,19.099,F,44,1,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0
2612,18.431,F,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,5,0
2613,18.3,F,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2614,19.053,F,35,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2615,19.149428645833336,F,44,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
2616,18.721,F,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
2617,19.417,F,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0
2618,19.149428645833336,F,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2619,18.023,F,59,0,1,3,0,0,0,0,0,0,4,0,0,7,8,0,0
2620,18.376,F,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2621,18.182,F,12,1,0,0,1,0,0,0,0,0,3,2,0,0,0,2,0
2622,18.965,F,111,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2623,18.313,F,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,18.141,F,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2625,18.051,F,19,0,0,2,0,9,1,0,0,0,12,0,3,0,1,2,0
2626,14.352,F,77,3,0,0,2,0,0,0,0,0,5,0,0,0,0,3,0
2627,18.423,M,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2628,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,14.716,F,64,3,0,2,0,1,0,0,0,1,8,2,7,1,0,8,0
2631,18.757,F,69,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2632,19.261,F,4,0,0,0,0,0,2,0,0,0,2,4,1,1,0,0,2
2633,19.149428645833336,F,37,0,2,0,0,0,0,0,0,0,2,6,2,8,2,5,2
2634,19.376,F,11,0,0,0,0,0,0,0,0,0,0,7,1,2,2,0,1
2635,19.149428645833336,F,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2636,19.149428645833336,F,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1
2637,18.467,F,26,0,0,0,0,2,0,0,0,0,2,0,0,3,0,1,0
2638,18.379,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2639,18.99,F,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2640,19.061,M,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2641,18.229,F,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2642,19.149428645833336,F,47,0,0,1,0,0,0,0,1,0,2,4,2,7,0,0,1
2643,19.149428645833336,F,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2644,18.461,F,21,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2645,18.982,F,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,0
2646,18.423,F,63,0,0,2,0,0,0,0,0,0,2,0,2,0,1,1,0
2647,14.505,F,100,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0
2648,19.009,F,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2649,19.149428645833336,F,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2650,20.227,M,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2651,14.943,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2652,19.149428645833336,F,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,14.105,M,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2654,19.149428645833336,F,54,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2655,18.85,M,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2656,18.188,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,18.757,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2658,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,19.151,F,45,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2660,19.477,F,44,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2661,18.374,F,28,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0
2662,18.543,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2663,18.877,F,17,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0
